site;variable;value;Year;Month;Type;var
853;snow.snow_20170303;0;2017;3;snow;snow03
861;snow.snow_20170303;0;2017;3;snow;snow03
946;snow.snow_20170303;0;2017;3;snow;snow03
950;snow.snow_20170303;0;2017;3;snow;snow03
1030;snow.snow_20170303;0;2017;3;snow;snow03
1032;snow.snow_20170303;0;2017;3;snow;snow03
1076;snow.snow_20170303;0;2017;3;snow;snow03
1206;snow.snow_20170303;0;2017;3;snow;snow03
1367;snow.snow_20170303;0;2017;3;snow;snow03
2813;snow.snow_20170303;0;2017;3;snow;snow03
3222;snow.snow_20170303;7.26182721709253;2017;3;snow;snow03
3225;snow.snow_20170303;7.26182721709253;2017;3;snow;snow03
3379;snow.snow_20170303;0;2017;3;snow;snow03
4193;snow.snow_20170303;1.08175976038373;2017;3;snow;snow03
8560;snow.snow_20170303;0;2017;3;snow;snow03
9150;snow.snow_20170303;0;2017;3;snow;snow03
9646;snow.snow_20170303;0;2017;3;snow;snow03
187;snow.snow_20170304;0;2017;3;snow;snow03
617;snow.snow_20170304;0;2017;3;snow;snow03
657;snow.snow_20170304;0;2017;3;snow;snow03
853;snow.snow_20170304;0;2017;3;snow;snow03
861;snow.snow_20170304;0;2017;3;snow;snow03
946;snow.snow_20170304;0;2017;3;snow;snow03
950;snow.snow_20170304;0;2017;3;snow;snow03
1030;snow.snow_20170304;0;2017;3;snow;snow03
1032;snow.snow_20170304;0;2017;3;snow;snow03
1076;snow.snow_20170304;0;2017;3;snow;snow03
1206;snow.snow_20170304;0;2017;3;snow;snow03
1367;snow.snow_20170304;0;2017;3;snow;snow03
2813;snow.snow_20170304;0;2017;3;snow;snow03
3222;snow.snow_20170304;4.06858493203419;2017;3;snow;snow03
3225;snow.snow_20170304;4.06858493203419;2017;3;snow;snow03
3379;snow.snow_20170304;0;2017;3;snow;snow03
4193;snow.snow_20170304;0;2017;3;snow;snow03
8560;snow.snow_20170304;0;2017;3;snow;snow03
9150;snow.snow_20170304;0;2017;3;snow;snow03
9646;snow.snow_20170304;0;2017;3;snow;snow03
187;snow.snow_20170305;0;2017;3;snow;snow03
617;snow.snow_20170305;0;2017;3;snow;snow03
657;snow.snow_20170305;0;2017;3;snow;snow03
853;snow.snow_20170305;0;2017;3;snow;snow03
861;snow.snow_20170305;0;2017;3;snow;snow03
946;snow.snow_20170305;0;2017;3;snow;snow03
950;snow.snow_20170305;0;2017;3;snow;snow03
1030;snow.snow_20170305;0;2017;3;snow;snow03
1032;snow.snow_20170305;0;2017;3;snow;snow03
1076;snow.snow_20170305;0;2017;3;snow;snow03
1206;snow.snow_20170305;0;2017;3;snow;snow03
1367;snow.snow_20170305;0;2017;3;snow;snow03
2813;snow.snow_20170305;0;2017;3;snow;snow03
3222;snow.snow_20170305;0;2017;3;snow;snow03
3225;snow.snow_20170305;0;2017;3;snow;snow03
3379;snow.snow_20170305;0;2017;3;snow;snow03
4193;snow.snow_20170305;0;2017;3;snow;snow03
8560;snow.snow_20170305;0;2017;3;snow;snow03
9150;snow.snow_20170305;0;2017;3;snow;snow03
9646;snow.snow_20170305;0;2017;3;snow;snow03
187;snow.snow_20170306;0;2017;3;snow;snow03
617;snow.snow_20170306;0;2017;3;snow;snow03
657;snow.snow_20170306;0;2017;3;snow;snow03
853;snow.snow_20170306;0;2017;3;snow;snow03
861;snow.snow_20170306;0;2017;3;snow;snow03
946;snow.snow_20170306;0;2017;3;snow;snow03
950;snow.snow_20170306;0;2017;3;snow;snow03
1030;snow.snow_20170306;0;2017;3;snow;snow03
1032;snow.snow_20170306;0;2017;3;snow;snow03
1076;snow.snow_20170306;0;2017;3;snow;snow03
1206;snow.snow_20170306;0;2017;3;snow;snow03
1367;snow.snow_20170306;0;2017;3;snow;snow03
2813;snow.snow_20170306;0;2017;3;snow;snow03
3222;snow.snow_20170306;0;2017;3;snow;snow03
3225;snow.snow_20170306;0;2017;3;snow;snow03
3379;snow.snow_20170306;0;2017;3;snow;snow03
4193;snow.snow_20170306;0;2017;3;snow;snow03
8560;snow.snow_20170306;0;2017;3;snow;snow03
9150;snow.snow_20170306;0;2017;3;snow;snow03
9646;snow.snow_20170306;0;2017;3;snow;snow03
187;snow.snow_20170307;1.4783779755866;2017;3;snow;snow03
617;snow.snow_20170307;0;2017;3;snow;snow03
657;snow.snow_20170307;0;2017;3;snow;snow03
853;snow.snow_20170307;0;2017;3;snow;snow03
861;snow.snow_20170307;0;2017;3;snow;snow03
946;snow.snow_20170307;0;2017;3;snow;snow03
950;snow.snow_20170307;1.4783779755866;2017;3;snow;snow03
1030;snow.snow_20170307;0;2017;3;snow;snow03
1032;snow.snow_20170307;0;2017;3;snow;snow03
1076;snow.snow_20170307;0;2017;3;snow;snow03
1206;snow.snow_20170307;0;2017;3;snow;snow03
1367;snow.snow_20170307;0;2017;3;snow;snow03
2813;snow.snow_20170307;0;2017;3;snow;snow03
3222;snow.snow_20170307;2.01534673750688;2017;3;snow;snow03
3225;snow.snow_20170307;2.01534673750688;2017;3;snow;snow03
3379;snow.snow_20170307;0;2017;3;snow;snow03
4193;snow.snow_20170307;0;2017;3;snow;snow03
8560;snow.snow_20170307;0;2017;3;snow;snow03
9150;snow.snow_20170307;0;2017;3;snow;snow03
9646;snow.snow_20170307;0;2017;3;snow;snow03
187;snow.snow_20170308;10.9839145193557;2017;3;snow;snow03
617;snow.snow_20170308;7.90042713209454;2017;3;snow;snow03
657;snow.snow_20170308;11.8542115820277;2017;3;snow;snow03
853;snow.snow_20170308;12.6617927272398;2017;3;snow;snow03
861;snow.snow_20170308;9.59090801218149;2017;3;snow;snow03
946;snow.snow_20170308;9.5667988361788;2017;3;snow;snow03
950;snow.snow_20170308;10.9839145193557;2017;3;snow;snow03
1030;snow.snow_20170308;11.7233855164716;2017;3;snow;snow03
1032;snow.snow_20170308;11.7233855164716;2017;3;snow;snow03
1076;snow.snow_20170308;11.8542115820277;2017;3;snow;snow03
1206;snow.snow_20170308;8.81340027165027;2017;3;snow;snow03
1367;snow.snow_20170308;9.59090801218149;2017;3;snow;snow03
2813;snow.snow_20170308;6.04136841493356;2017;3;snow;snow03
3222;snow.snow_20170308;11.2785406749971;2017;3;snow;snow03
3225;snow.snow_20170308;11.2785406749971;2017;3;snow;snow03
3379;snow.snow_20170308;7.64669697513999;2017;3;snow;snow03
4193;snow.snow_20170308;7.90042713209454;2017;3;snow;snow03
8560;snow.snow_20170308;8.81340027165027;2017;3;snow;snow03
9150;snow.snow_20170308;6.188385711506;2017;3;snow;snow03
9646;snow.snow_20170308;9.59090801218149;2017;3;snow;snow03
187;snow.snow_20170309;12.1702515438198;2017;3;snow;snow03
617;snow.snow_20170309;13.4817108234216;2017;3;snow;snow03
657;snow.snow_20170309;13.6884574686273;2017;3;snow;snow03
853;snow.snow_20170309;11.7558370016098;2017;3;snow;snow03
861;snow.snow_20170309;10.2553519074521;2017;3;snow;snow03
946;snow.snow_20170309;9.17728666122498;2017;3;snow;snow03
950;snow.snow_20170309;12.1702515438198;2017;3;snow;snow03
1030;snow.snow_20170309;14.268438837994;2017;3;snow;snow03
1032;snow.snow_20170309;14.268438837994;2017;3;snow;snow03
1076;snow.snow_20170309;13.6884574686273;2017;3;snow;snow03
1206;snow.snow_20170309;8.86577990939606;2017;3;snow;snow03
1367;snow.snow_20170309;10.2553519074521;2017;3;snow;snow03
2813;snow.snow_20170309;7.67651364863578;2017;3;snow;snow03
3222;snow.snow_20170309;11.9856549397828;2017;3;snow;snow03
3225;snow.snow_20170309;11.9856549397828;2017;3;snow;snow03
3379;snow.snow_20170309;14.1450835543806;2017;3;snow;snow03
4193;snow.snow_20170309;13.4817108234216;2017;3;snow;snow03
8560;snow.snow_20170309;8.86577990939606;2017;3;snow;snow03
9150;snow.snow_20170309;8.50743951064659;2017;3;snow;snow03
9646;snow.snow_20170309;10.2553519074521;2017;3;snow;snow03
187;snow.snow_20170310;4.19950137205127;2017;3;snow;snow03
617;snow.snow_20170310;0;2017;3;snow;snow03
657;snow.snow_20170310;0;2017;3;snow;snow03
853;snow.snow_20170310;0;2017;3;snow;snow03
861;snow.snow_20170310;0.0286464231991093;2017;3;snow;snow03
946;snow.snow_20170310;2.04342937172479;2017;3;snow;snow03
950;snow.snow_20170310;4.19950137205127;2017;3;snow;snow03
1030;snow.snow_20170310;0;2017;3;snow;snow03
1032;snow.snow_20170310;0;2017;3;snow;snow03
1076;snow.snow_20170310;0;2017;3;snow;snow03
1206;snow.snow_20170310;0.855324201158984;2017;3;snow;snow03
1367;snow.snow_20170310;0.0286464231991093;2017;3;snow;snow03
2813;snow.snow_20170310;0;2017;3;snow;snow03
3222;snow.snow_20170310;3.16714605365986;2017;3;snow;snow03
3225;snow.snow_20170310;3.16714605365986;2017;3;snow;snow03
3379;snow.snow_20170310;0;2017;3;snow;snow03
4193;snow.snow_20170310;0;2017;3;snow;snow03
8560;snow.snow_20170310;0.855324201158984;2017;3;snow;snow03
9150;snow.snow_20170310;0;2017;3;snow;snow03
9646;snow.snow_20170310;0.0286464231991093;2017;3;snow;snow03
187;snow.snow_20170311;0;2017;3;snow;snow03
617;snow.snow_20170311;0;2017;3;snow;snow03
657;snow.snow_20170311;0;2017;3;snow;snow03
853;snow.snow_20170311;0;2017;3;snow;snow03
861;snow.snow_20170311;0;2017;3;snow;snow03
946;snow.snow_20170311;0;2017;3;snow;snow03
950;snow.snow_20170311;0;2017;3;snow;snow03
1030;snow.snow_20170311;0;2017;3;snow;snow03
1032;snow.snow_20170311;0;2017;3;snow;snow03
1076;snow.snow_20170311;0;2017;3;snow;snow03
1206;snow.snow_20170311;0;2017;3;snow;snow03
1367;snow.snow_20170311;0;2017;3;snow;snow03
2813;snow.snow_20170311;0;2017;3;snow;snow03
3222;snow.snow_20170311;5.03937658107883;2017;3;snow;snow03
3225;snow.snow_20170311;5.03937658107883;2017;3;snow;snow03
3379;snow.snow_20170311;0;2017;3;snow;snow03
4193;snow.snow_20170311;0;2017;3;snow;snow03
8560;snow.snow_20170311;0;2017;3;snow;snow03
9150;snow.snow_20170311;0;2017;3;snow;snow03
9646;snow.snow_20170311;0;2017;3;snow;snow03
187;snow.snow_20170312;2.55611540251921;2017;3;snow;snow03
617;snow.snow_20170312;0;2017;3;snow;snow03
657;snow.snow_20170312;0;2017;3;snow;snow03
853;snow.snow_20170312;0;2017;3;snow;snow03
861;snow.snow_20170312;0;2017;3;snow;snow03
946;snow.snow_20170312;0;2017;3;snow;snow03
950;snow.snow_20170312;2.55611540251921;2017;3;snow;snow03
1030;snow.snow_20170312;0;2017;3;snow;snow03
1032;snow.snow_20170312;0;2017;3;snow;snow03
1076;snow.snow_20170312;0;2017;3;snow;snow03
1206;snow.snow_20170312;0;2017;3;snow;snow03
1367;snow.snow_20170312;0;2017;3;snow;snow03
2813;snow.snow_20170312;0;2017;3;snow;snow03
3222;snow.snow_20170312;5.46105995055631;2017;3;snow;snow03
3225;snow.snow_20170312;5.46105995055631;2017;3;snow;snow03
3379;snow.snow_20170312;0;2017;3;snow;snow03
4193;snow.snow_20170312;0;2017;3;snow;snow03
8560;snow.snow_20170312;0;2017;3;snow;snow03
9150;snow.snow_20170312;0;2017;3;snow;snow03
9646;snow.snow_20170312;0;2017;3;snow;snow03
187;snow.snow_20170313;0;2017;3;snow;snow03
617;snow.snow_20170313;0;2017;3;snow;snow03
657;snow.snow_20170313;0;2017;3;snow;snow03
853;snow.snow_20170313;0;2017;3;snow;snow03
861;snow.snow_20170313;0;2017;3;snow;snow03
946;snow.snow_20170313;0;2017;3;snow;snow03
950;snow.snow_20170313;0;2017;3;snow;snow03
1030;snow.snow_20170313;0;2017;3;snow;snow03
1032;snow.snow_20170313;0;2017;3;snow;snow03
1076;snow.snow_20170313;0;2017;3;snow;snow03
1206;snow.snow_20170313;0;2017;3;snow;snow03
1367;snow.snow_20170313;0;2017;3;snow;snow03
2813;snow.snow_20170313;0;2017;3;snow;snow03
3222;snow.snow_20170313;7.34956946185104;2017;3;snow;snow03
3225;snow.snow_20170313;7.34956946185104;2017;3;snow;snow03
3379;snow.snow_20170313;0;2017;3;snow;snow03
4193;snow.snow_20170313;0;2017;3;snow;snow03
8560;snow.snow_20170313;0;2017;3;snow;snow03
9150;snow.snow_20170313;0;2017;3;snow;snow03
9646;snow.snow_20170313;0;2017;3;snow;snow03
187;snow.snow_20170314;0;2017;3;snow;snow03
617;snow.snow_20170314;0;2017;3;snow;snow03
657;snow.snow_20170314;0;2017;3;snow;snow03
853;snow.snow_20170314;0;2017;3;snow;snow03
861;snow.snow_20170314;0;2017;3;snow;snow03
946;snow.snow_20170314;0;2017;3;snow;snow03
950;snow.snow_20170314;0;2017;3;snow;snow03
1030;snow.snow_20170314;0;2017;3;snow;snow03
1032;snow.snow_20170314;0;2017;3;snow;snow03
1076;snow.snow_20170314;0;2017;3;snow;snow03
1206;snow.snow_20170314;0;2017;3;snow;snow03
1367;snow.snow_20170314;0;2017;3;snow;snow03
2813;snow.snow_20170314;0;2017;3;snow;snow03
3222;snow.snow_20170314;5.21648526323611;2017;3;snow;snow03
3225;snow.snow_20170314;5.21648526323611;2017;3;snow;snow03
3379;snow.snow_20170314;0;2017;3;snow;snow03
4193;snow.snow_20170314;0;2017;3;snow;snow03
8560;snow.snow_20170314;0;2017;3;snow;snow03
9150;snow.snow_20170314;0;2017;3;snow;snow03
9646;snow.snow_20170314;0;2017;3;snow;snow03
187;snow.snow_20170315;0;2017;3;snow;snow03
617;snow.snow_20170315;0;2017;3;snow;snow03
657;snow.snow_20170315;0;2017;3;snow;snow03
853;snow.snow_20170315;0;2017;3;snow;snow03
861;snow.snow_20170315;0;2017;3;snow;snow03
946;snow.snow_20170315;0;2017;3;snow;snow03
950;snow.snow_20170315;0;2017;3;snow;snow03
1030;snow.snow_20170315;0;2017;3;snow;snow03
1032;snow.snow_20170315;0;2017;3;snow;snow03
1076;snow.snow_20170315;0;2017;3;snow;snow03
1206;snow.snow_20170315;0;2017;3;snow;snow03
1367;snow.snow_20170315;0;2017;3;snow;snow03
2813;snow.snow_20170315;0;2017;3;snow;snow03
3222;snow.snow_20170315;0;2017;3;snow;snow03
3225;snow.snow_20170315;0;2017;3;snow;snow03
3379;snow.snow_20170315;0;2017;3;snow;snow03
4193;snow.snow_20170315;0;2017;3;snow;snow03
8560;snow.snow_20170315;0;2017;3;snow;snow03
9150;snow.snow_20170315;0;2017;3;snow;snow03
9646;snow.snow_20170315;0;2017;3;snow;snow03
187;snow.snow_20170316;0;2017;3;snow;snow03
617;snow.snow_20170316;0;2017;3;snow;snow03
657;snow.snow_20170316;0;2017;3;snow;snow03
853;snow.snow_20170316;0;2017;3;snow;snow03
861;snow.snow_20170316;0;2017;3;snow;snow03
946;snow.snow_20170316;0;2017;3;snow;snow03
950;snow.snow_20170316;0;2017;3;snow;snow03
1030;snow.snow_20170316;0;2017;3;snow;snow03
1032;snow.snow_20170316;0;2017;3;snow;snow03
1076;snow.snow_20170316;0;2017;3;snow;snow03
1206;snow.snow_20170316;0;2017;3;snow;snow03
1367;snow.snow_20170316;0;2017;3;snow;snow03
2813;snow.snow_20170316;0;2017;3;snow;snow03
3222;snow.snow_20170316;0;2017;3;snow;snow03
3225;snow.snow_20170316;0;2017;3;snow;snow03
3379;snow.snow_20170316;0;2017;3;snow;snow03
4193;snow.snow_20170316;0;2017;3;snow;snow03
8560;snow.snow_20170316;0;2017;3;snow;snow03
9150;snow.snow_20170316;0;2017;3;snow;snow03
9646;snow.snow_20170316;0;2017;3;snow;snow03
187;snow.snow_20170317;0;2017;3;snow;snow03
617;snow.snow_20170317;0;2017;3;snow;snow03
657;snow.snow_20170317;0;2017;3;snow;snow03
853;snow.snow_20170317;0;2017;3;snow;snow03
861;snow.snow_20170317;0;2017;3;snow;snow03
946;snow.snow_20170317;0;2017;3;snow;snow03
950;snow.snow_20170317;0;2017;3;snow;snow03
1030;snow.snow_20170317;0;2017;3;snow;snow03
1032;snow.snow_20170317;0;2017;3;snow;snow03
1076;snow.snow_20170317;0;2017;3;snow;snow03
1206;snow.snow_20170317;0;2017;3;snow;snow03
1367;snow.snow_20170317;0;2017;3;snow;snow03
2813;snow.snow_20170317;0;2017;3;snow;snow03
3222;snow.snow_20170317;0;2017;3;snow;snow03
3225;snow.snow_20170317;0;2017;3;snow;snow03
3379;snow.snow_20170317;0;2017;3;snow;snow03
4193;snow.snow_20170317;0;2017;3;snow;snow03
8560;snow.snow_20170317;0;2017;3;snow;snow03
9150;snow.snow_20170317;0;2017;3;snow;snow03
9646;snow.snow_20170317;0;2017;3;snow;snow03
187;snow.snow_20170318;0;2017;3;snow;snow03
617;snow.snow_20170318;0;2017;3;snow;snow03
657;snow.snow_20170318;0;2017;3;snow;snow03
853;snow.snow_20170318;0;2017;3;snow;snow03
861;snow.snow_20170318;0;2017;3;snow;snow03
946;snow.snow_20170318;0;2017;3;snow;snow03
950;snow.snow_20170318;0;2017;3;snow;snow03
1030;snow.snow_20170318;0;2017;3;snow;snow03
1032;snow.snow_20170318;0;2017;3;snow;snow03
1076;snow.snow_20170318;0;2017;3;snow;snow03
1206;snow.snow_20170318;0;2017;3;snow;snow03
1367;snow.snow_20170318;0;2017;3;snow;snow03
2813;snow.snow_20170318;0;2017;3;snow;snow03
3222;snow.snow_20170318;0;2017;3;snow;snow03
3225;snow.snow_20170318;0;2017;3;snow;snow03
3379;snow.snow_20170318;0;2017;3;snow;snow03
4193;snow.snow_20170318;0;2017;3;snow;snow03
8560;snow.snow_20170318;0;2017;3;snow;snow03
9150;snow.snow_20170318;0;2017;3;snow;snow03
9646;snow.snow_20170318;0;2017;3;snow;snow03
187;snow.snow_20170319;0;2017;3;snow;snow03
617;snow.snow_20170319;0;2017;3;snow;snow03
657;snow.snow_20170319;0;2017;3;snow;snow03
853;snow.snow_20170319;0;2017;3;snow;snow03
861;snow.snow_20170319;0;2017;3;snow;snow03
946;snow.snow_20170319;0;2017;3;snow;snow03
950;snow.snow_20170319;0;2017;3;snow;snow03
1030;snow.snow_20170319;0;2017;3;snow;snow03
1032;snow.snow_20170319;0;2017;3;snow;snow03
1076;snow.snow_20170319;0;2017;3;snow;snow03
1206;snow.snow_20170319;0;2017;3;snow;snow03
1367;snow.snow_20170319;0;2017;3;snow;snow03
2813;snow.snow_20170319;0;2017;3;snow;snow03
3222;snow.snow_20170319;0;2017;3;snow;snow03
3225;snow.snow_20170319;0;2017;3;snow;snow03
3379;snow.snow_20170319;0;2017;3;snow;snow03
4193;snow.snow_20170319;0;2017;3;snow;snow03
8560;snow.snow_20170319;0;2017;3;snow;snow03
9150;snow.snow_20170319;0;2017;3;snow;snow03
9646;snow.snow_20170319;0;2017;3;snow;snow03
187;snow.snow_20170320;0;2017;3;snow;snow03
617;snow.snow_20170320;0;2017;3;snow;snow03
657;snow.snow_20170320;0;2017;3;snow;snow03
853;snow.snow_20170320;0;2017;3;snow;snow03
861;snow.snow_20170320;0;2017;3;snow;snow03
946;snow.snow_20170320;0;2017;3;snow;snow03
950;snow.snow_20170320;0;2017;3;snow;snow03
1030;snow.snow_20170320;0;2017;3;snow;snow03
1032;snow.snow_20170320;0;2017;3;snow;snow03
1076;snow.snow_20170320;0;2017;3;snow;snow03
1206;snow.snow_20170320;0;2017;3;snow;snow03
1367;snow.snow_20170320;0;2017;3;snow;snow03
2813;snow.snow_20170320;0;2017;3;snow;snow03
3222;snow.snow_20170320;0;2017;3;snow;snow03
3225;snow.snow_20170320;0;2017;3;snow;snow03
3379;snow.snow_20170320;0;2017;3;snow;snow03
4193;snow.snow_20170320;0;2017;3;snow;snow03
8560;snow.snow_20170320;0;2017;3;snow;snow03
9150;snow.snow_20170320;0;2017;3;snow;snow03
9646;snow.snow_20170320;0;2017;3;snow;snow03
187;snow.snow_20170321;0;2017;3;snow;snow03
617;snow.snow_20170321;0;2017;3;snow;snow03
657;snow.snow_20170321;0;2017;3;snow;snow03
853;snow.snow_20170321;0;2017;3;snow;snow03
861;snow.snow_20170321;0;2017;3;snow;snow03
946;snow.snow_20170321;0;2017;3;snow;snow03
950;snow.snow_20170321;0;2017;3;snow;snow03
1030;snow.snow_20170321;0;2017;3;snow;snow03
1032;snow.snow_20170321;0;2017;3;snow;snow03
1076;snow.snow_20170321;0;2017;3;snow;snow03
1206;snow.snow_20170321;0;2017;3;snow;snow03
1367;snow.snow_20170321;0;2017;3;snow;snow03
2813;snow.snow_20170321;0;2017;3;snow;snow03
3222;snow.snow_20170321;0;2017;3;snow;snow03
3225;snow.snow_20170321;0;2017;3;snow;snow03
3379;snow.snow_20170321;0;2017;3;snow;snow03
4193;snow.snow_20170321;0;2017;3;snow;snow03
8560;snow.snow_20170321;0;2017;3;snow;snow03
9150;snow.snow_20170321;0;2017;3;snow;snow03
9646;snow.snow_20170321;0;2017;3;snow;snow03
187;snow.snow_20170322;0;2017;3;snow;snow03
617;snow.snow_20170322;0;2017;3;snow;snow03
657;snow.snow_20170322;0;2017;3;snow;snow03
853;snow.snow_20170322;0;2017;3;snow;snow03
861;snow.snow_20170322;0;2017;3;snow;snow03
946;snow.snow_20170322;0;2017;3;snow;snow03
950;snow.snow_20170322;0;2017;3;snow;snow03
1030;snow.snow_20170322;0;2017;3;snow;snow03
1032;snow.snow_20170322;0;2017;3;snow;snow03
1076;snow.snow_20170322;0;2017;3;snow;snow03
1206;snow.snow_20170322;0;2017;3;snow;snow03
1367;snow.snow_20170322;0;2017;3;snow;snow03
2813;snow.snow_20170322;0;2017;3;snow;snow03
3222;snow.snow_20170322;0;2017;3;snow;snow03
3225;snow.snow_20170322;0;2017;3;snow;snow03
3379;snow.snow_20170322;0;2017;3;snow;snow03
4193;snow.snow_20170322;0;2017;3;snow;snow03
8560;snow.snow_20170322;0;2017;3;snow;snow03
9150;snow.snow_20170322;0;2017;3;snow;snow03
9646;snow.snow_20170322;0;2017;3;snow;snow03
187;snow.snow_20170323;0;2017;3;snow;snow03
617;snow.snow_20170323;0;2017;3;snow;snow03
657;snow.snow_20170323;0;2017;3;snow;snow03
853;snow.snow_20170323;0;2017;3;snow;snow03
861;snow.snow_20170323;0;2017;3;snow;snow03
946;snow.snow_20170323;0;2017;3;snow;snow03
950;snow.snow_20170323;0;2017;3;snow;snow03
1030;snow.snow_20170323;0;2017;3;snow;snow03
1032;snow.snow_20170323;0;2017;3;snow;snow03
1076;snow.snow_20170323;0;2017;3;snow;snow03
1206;snow.snow_20170323;0;2017;3;snow;snow03
1367;snow.snow_20170323;0;2017;3;snow;snow03
2813;snow.snow_20170323;0;2017;3;snow;snow03
3222;snow.snow_20170323;0;2017;3;snow;snow03
3225;snow.snow_20170323;0;2017;3;snow;snow03
3379;snow.snow_20170323;0;2017;3;snow;snow03
4193;snow.snow_20170323;0;2017;3;snow;snow03
8560;snow.snow_20170323;0;2017;3;snow;snow03
9150;snow.snow_20170323;0;2017;3;snow;snow03
9646;snow.snow_20170323;0;2017;3;snow;snow03
187;snow.snow_20170324;0;2017;3;snow;snow03
617;snow.snow_20170324;0;2017;3;snow;snow03
657;snow.snow_20170324;0;2017;3;snow;snow03
853;snow.snow_20170324;0;2017;3;snow;snow03
861;snow.snow_20170324;0;2017;3;snow;snow03
946;snow.snow_20170324;0;2017;3;snow;snow03
950;snow.snow_20170324;0;2017;3;snow;snow03
1030;snow.snow_20170324;0;2017;3;snow;snow03
1032;snow.snow_20170324;0;2017;3;snow;snow03
